            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2461634.500000000, A.D. 2027-Aug-17 00:00:00.0000, -5.258216291215363E+08,  3.343340276706755E+09, -1.960703173024393E+08,
2461635.500000000, A.D. 2027-Aug-18 00:00:00.0000, -5.262577486257154E+08,  3.348378943230807E+09, -1.963836605051947E+08,
2461636.500000000, A.D. 2027-Aug-19 00:00:00.0000, -5.266938534714096E+08,  3.353417524201661E+09, -1.966969987645317E+08,
2461637.500000000, A.D. 2027-Aug-20 00:00:00.0000, -5.271299437056249E+08,  3.358456019879318E+09, -1.970103320944328E+08,
2461638.500000000, A.D. 2027-Aug-21 00:00:00.0000, -5.275660193754610E+08,  3.363494430522417E+09, -1.973236605088145E+08,
2461639.500000000, A.D. 2027-Aug-22 00:00:00.0000, -5.280020805280669E+08,  3.368532756388240E+09, -1.976369840215317E+08,
2461640.500000000, A.D. 2027-Aug-23 00:00:00.0000, -5.284381272106025E+08,  3.373570997732733E+09, -1.979503026463796E+08,
2461641.500000000, A.D. 2027-Aug-24 00:00:00.0000, -5.288741594702079E+08,  3.378609154810528E+09, -1.982636163970968E+08,
2461642.500000000, A.D. 2027-Aug-25 00:00:00.0000, -5.293101773539768E+08,  3.383647227874961E+09, -1.985769252873641E+08,
2461643.500000000, A.D. 2027-Aug-26 00:00:00.0000, -5.297461809089373E+08,  3.388685217178096E+09, -1.988902293308102E+08,
2461644.500000000, A.D. 2027-Aug-27 00:00:00.0000, -5.301821701820354E+08,  3.393723122970745E+09, -1.992035285410073E+08,
2461645.500000000, A.D. 2027-Aug-28 00:00:00.0000, -5.306181452201228E+08,  3.398760945502491E+09, -1.995168229314740E+08,
2461646.500000000, A.D. 2027-Aug-29 00:00:00.0000, -5.310541060699481E+08,  3.403798685021701E+09, -1.998301125156739E+08,
2461647.500000000, A.D. 2027-Aug-30 00:00:00.0000, -5.314900527781498E+08,  3.408836341775557E+09, -2.001433973070157E+08,
2461648.500000000, A.D. 2027-Aug-31 00:00:00.0000, -5.319259853912531E+08,  3.413873916010058E+09, -2.004566773188548E+08,
2461649.500000000, A.D. 2027-Sep-01 00:00:00.0000, -5.323619039556660E+08,  3.418911407970046E+09, -2.007699525644891E+08,
2461650.500000000, A.D. 2027-Sep-02 00:00:00.0000, -5.327978085176796E+08,  3.423948817899217E+09, -2.010832230571620E+08,
2461651.500000000, A.D. 2027-Sep-03 00:00:00.0000, -5.332336991234673E+08,  3.428986146040133E+09, -2.013964888100615E+08,
2461652.500000000, A.D. 2027-Sep-04 00:00:00.0000, -5.336695758190857E+08,  3.434023392634240E+09, -2.017097498363163E+08,
2461653.500000000, A.D. 2027-Sep-05 00:00:00.0000, -5.341054386504767E+08,  3.439060557921872E+09, -2.020230061490009E+08,
2461654.500000000, A.D. 2027-Sep-06 00:00:00.0000, -5.345412876634694E+08,  3.444097642142262E+09, -2.023362577611303E+08,
2461655.500000000, A.D. 2027-Sep-07 00:00:00.0000, -5.349771229037830E+08,  3.449134645533555E+09, -2.026495046856637E+08,
2461656.500000000, A.D. 2027-Sep-08 00:00:00.0000, -5.354129444170295E+08,  3.454171568332814E+09, -2.029627469354999E+08,
2461657.500000000, A.D. 2027-Sep-09 00:00:00.0000, -5.358487522487171E+08,  3.459208410776025E+09, -2.032759845234807E+08,
2461658.500000000, A.D. 2027-Sep-10 00:00:00.0000, -5.362845464442533E+08,  3.464245173098107E+09, -2.035892174623890E+08,
2461659.500000000, A.D. 2027-Sep-11 00:00:00.0000, -5.367203270489485E+08,  3.469281855532916E+09, -2.039024457649481E+08,
2461660.500000000, A.D. 2027-Sep-12 00:00:00.0000, -5.371560941080199E+08,  3.474318458313248E+09, -2.042156694438236E+08,
2461661.500000000, A.D. 2027-Sep-13 00:00:00.0000, -5.375918476665947E+08,  3.479354981670849E+09, -2.045288885116208E+08,
2461662.500000000, A.D. 2027-Sep-14 00:00:00.0000, -5.380275877697138E+08,  3.484391425836412E+09, -2.048421029808855E+08,
2461663.500000000, A.D. 2027-Sep-15 00:00:00.0000, -5.384633144623352E+08,  3.489427791039589E+09, -2.051553128641057E+08,
2461664.500000000, A.D. 2027-Sep-16 00:00:00.0000, -5.388990277893387E+08,  3.494464077508982E+09, -2.054685181737077E+08,
2461665.500000000, A.D. 2027-Sep-17 00:00:00.0000, -5.393347277955282E+08,  3.499500285472155E+09, -2.057817189220603E+08,
2461666.500000000, A.D. 2027-Sep-18 00:00:00.0000, -5.397704145256362E+08,  3.504536415155633E+09, -2.060949151214724E+08,
2461667.500000000, A.D. 2027-Sep-19 00:00:00.0000, -5.402060880243273E+08,  3.509572466784902E+09, -2.064081067841933E+08,
2461668.500000000, A.D. 2027-Sep-20 00:00:00.0000, -5.406417483362015E+08,  3.514608440584408E+09, -2.067212939224138E+08,
2461669.500000000, A.D. 2027-Sep-21 00:00:00.0000, -5.410773955057983E+08,  3.519644336777560E+09, -2.070344765482650E+08,
2461670.500000000, A.D. 2027-Sep-22 00:00:00.0000, -5.415130295775998E+08,  3.524680155586729E+09, -2.073476546738203E+08,
2461671.500000000, A.D. 2027-Sep-23 00:00:00.0000, -5.419486505960340E+08,  3.529715897233243E+09, -2.076608283110950E+08,
2461672.500000000, A.D. 2027-Sep-24 00:00:00.0000, -5.423842586054795E+08,  3.534751561937391E+09, -2.079739974720447E+08,
2461673.500000000, A.D. 2027-Sep-25 00:00:00.0000, -5.428198536502671E+08,  3.539787149918412E+09, -2.082871621685693E+08,
2461674.500000000, A.D. 2027-Sep-26 00:00:00.0000, -5.432554357746845E+08,  3.544822661394501E+09, -2.086003224125111E+08,
2461675.500000000, A.D. 2027-Sep-27 00:00:00.0000, -5.436910050229784E+08,  3.549858096582793E+09, -2.089134782156553E+08,
2461676.500000000, A.D. 2027-Sep-28 00:00:00.0000, -5.441265614393575E+08,  3.554893455699367E+09, -2.092266295897324E+08,
2461677.500000000, A.D. 2027-Sep-29 00:00:00.0000, -5.445621050679954E+08,  3.559928738959233E+09, -2.095397765464175E+08,
2461678.500000000, A.D. 2027-Sep-30 00:00:00.0000, -5.449976359530317E+08,  3.564963946576324E+09, -2.098529190973322E+08,
2461679.500000000, A.D. 2027-Oct-01 00:00:00.0000, -5.454331541385739E+08,  3.569999078763492E+09, -2.101660572540452E+08,
2461680.500000000, A.D. 2027-Oct-02 00:00:00.0000, -5.458686596686974E+08,  3.575034135732484E+09, -2.104791910280738E+08,
2461681.500000000, A.D. 2027-Oct-03 00:00:00.0000, -5.463041525874450E+08,  3.580069117693943E+09, -2.107923204308867E+08,
2461682.500000000, A.D. 2027-Oct-04 00:00:00.0000, -5.467396329388249E+08,  3.585104024857381E+09, -2.111054454739034E+08,
2461683.500000000, A.D. 2027-Oct-05 00:00:00.0000, -5.471751007668061E+08,  3.590138857431171E+09, -2.114185661684997E+08,
2461684.500000000, A.D. 2027-Oct-06 00:00:00.0000, -5.476105561153123E+08,  3.595173615622519E+09, -2.117316825260072E+08,
2461685.500000000, A.D. 2027-Oct-07 00:00:00.0000, -5.480459990282128E+08,  3.600208299637447E+09, -2.120447945577185E+08,
2461686.500000000, A.D. 2027-Oct-08 00:00:00.0000, -5.484814295493085E+08,  3.605242909680772E+09, -2.123579022748916E+08,
2461687.500000000, A.D. 2027-Oct-09 00:00:00.0000, -5.489168477223155E+08,  3.610277445956073E+09, -2.126710056887505E+08,
2461688.500000000, A.D. 2027-Oct-10 00:00:00.0000, -5.493522535908408E+08,  3.615311908665668E+09, -2.129841048104935E+08,
2461689.500000000, A.D. 2027-Oct-11 00:00:00.0000, -5.497876471983529E+08,  3.620346298010590E+09, -2.132971996512978E+08,
2461690.500000000, A.D. 2027-Oct-12 00:00:00.0000, -5.502230285881449E+08,  3.625380614190546E+09, -2.136102902223248E+08,
2461691.500000000, A.D. 2027-Oct-13 00:00:00.0000, -5.506583978032863E+08,  3.630414857403904E+09, -2.139233765347283E+08,
2461692.500000000, A.D. 2027-Oct-14 00:00:00.0000, -5.510937548865683E+08,  3.635449027847662E+09, -2.142364585996614E+08,
2461693.500000000, A.D. 2027-Oct-15 00:00:00.0000, -5.515290998804352E+08,  3.640483125717432E+09, -2.145495364282854E+08,
2461694.500000000, A.D. 2027-Oct-16 00:00:00.0000, -5.519644328269050E+08,  3.645517151207426E+09, -2.148626100317774E+08,
2461695.500000000, A.D. 2027-Oct-17 00:00:00.0000, -5.523997537674793E+08,  3.650551104510461E+09, -2.151756794213395E+08,
2461696.500000000, A.D. 2027-Oct-18 00:00:00.0000, -5.528350627430421E+08,  3.655584985817980E+09, -2.154887446082072E+08,
2461697.500000000, A.D. 2027-Oct-19 00:00:00.0000, -5.532703597937517E+08,  3.660618795320085E+09, -2.158018056036572E+08,
2461698.500000000, A.D. 2027-Oct-20 00:00:00.0000, -5.537056449589278E+08,  3.665652533205608E+09, -2.161148624190104E+08,
2461699.500000000, A.D. 2027-Oct-21 00:00:00.0000, -5.541409182769414E+08,  3.670686199662198E+09, -2.164279150656393E+08,
2461700.500000000, A.D. 2027-Oct-22 00:00:00.0000, -5.545761797851154E+08,  3.675719794876446E+09, -2.167409635549634E+08,
2461701.500000000, A.D. 2027-Oct-23 00:00:00.0000, -5.550114295196431E+08,  3.680753319034042E+09, -2.170540078984466E+08,
2461702.500000000, A.D. 2027-Oct-24 00:00:00.0000, -5.554466675155386E+08,  3.685786772319957E+09, -2.173670481075873E+08,
2461703.500000000, A.D. 2027-Oct-25 00:00:00.0000, -5.558818938066252E+08,  3.690820154918643E+09, -2.176800841939039E+08,
2461704.500000000, A.D. 2027-Oct-26 00:00:00.0000, -5.563171084255735E+08,  3.695853467014248E+09, -2.179931161689122E+08,
2461705.500000000, A.D. 2027-Oct-27 00:00:00.0000, -5.567523114039905E+08,  3.700886708790820E+09, -2.183061440441036E+08,
2461706.500000000, A.D. 2027-Oct-28 00:00:00.0000, -5.571875027725616E+08,  3.705919880432498E+09, -2.186191678309157E+08,
2461707.500000000, A.D. 2027-Oct-29 00:00:00.0000, -5.576226825612378E+08,  3.710952982123653E+09, -2.189321875407045E+08,
2461708.500000000, A.D. 2027-Oct-30 00:00:00.0000, -5.580578507994578E+08,  3.715986014049002E+09, -2.192452031847162E+08,
2461709.500000000, A.D. 2027-Oct-31 00:00:00.0000, -5.584930075163857E+08,  3.721018976393629E+09, -2.195582147740614E+08,
2461710.500000000, A.D. 2027-Nov-01 00:00:00.0000, -5.589281527411498E+08,  3.726051869342979E+09, -2.198712223196971E+08,
2461711.500000000, A.D. 2027-Nov-02 00:00:00.0000, -5.593632865030622E+08,  3.731084693082779E+09, -2.201842258324139E+08,
2461712.500000000, A.D. 2027-Nov-03 00:00:00.0000, -5.597984088318067E+08,  3.736117447798908E+09, -2.204972253228273E+08,
2461713.500000000, A.D. 2027-Nov-04 00:00:00.0000, -5.602335197575823E+08,  3.741150133677246E+09, -2.208102208013783E+08,
2461714.500000000, A.D. 2027-Nov-05 00:00:00.0000, -5.606686193112009E+08,  3.746182750903499E+09, -2.211232122783415E+08,
2461715.500000000, A.D. 2027-Nov-06 00:00:00.0000, -5.611037075241380E+08,  3.751215299663016E+09, -2.214361997638333E+08,
2461716.500000000, A.D. 2027-Nov-07 00:00:00.0000, -5.615387844285413E+08,  3.756247780140625E+09, -2.217491832678273E+08,
2461717.500000000, A.D. 2027-Nov-08 00:00:00.0000, -5.619738500572048E+08,  3.761280192520472E+09, -2.220621628001683E+08,
2461718.500000000, A.D. 2027-Nov-09 00:00:00.0000, -5.624089044435161E+08,  3.766312536985894E+09, -2.223751383705890E+08,
2461719.500000000, A.D. 2027-Nov-10 00:00:00.0000, -5.628439476213870E+08,  3.771344813719312E+09, -2.226881099887271E+08,
2461720.500000000, A.D. 2027-Nov-11 00:00:00.0000, -5.632789796251717E+08,  3.776377022902148E+09, -2.230010776641388E+08,
2461721.500000000, A.D. 2027-Nov-12 00:00:00.0000, -5.637140004895825E+08,  3.781409164714764E+09, -2.233140414063108E+08,
2461722.500000000, A.D. 2027-Nov-13 00:00:00.0000, -5.641490102496065E+08,  3.786441239336430E+09, -2.236270012246749E+08,
2461723.500000000, A.D. 2027-Nov-14 00:00:00.0000, -5.645840089404238E+08,  3.791473246945295E+09, -2.239399571286147E+08,
2461724.500000000, A.D. 2027-Nov-15 00:00:00.0000, -5.650189965973356E+08,  3.796505187718389E+09, -2.242529091274741E+08,
2461725.500000000, A.D. 2027-Nov-16 00:00:00.0000, -5.654539732556955E+08,  3.801537061831618E+09, -2.245658572305667E+08,
2461726.500000000, A.D. 2027-Nov-17 00:00:00.0000, -5.658889389508526E+08,  3.806568869459782E+09, -2.248788014471769E+08,
2461727.500000000, A.D. 2027-Nov-18 00:00:00.0000, -5.663238937181004E+08,  3.811600610776588E+09, -2.251917417865655E+08,
2461728.500000000, A.D. 2027-Nov-19 00:00:00.0000, -5.667588375926327E+08,  3.816632285954675E+09, -2.255046782579727E+08,
2461729.500000000, A.D. 2027-Nov-20 00:00:00.0000, -5.671937706095070E+08,  3.821663895165635E+09, -2.258176108706205E+08,
2461730.500000000, A.D. 2027-Nov-21 00:00:00.0000, -5.676286928036144E+08,  3.826695438580041E+09, -2.261305396337132E+08,
2461731.500000000, A.D. 2027-Nov-22 00:00:00.0000, -5.680636042096540E+08,  3.831726916367469E+09, -2.264434645564389E+08,
2461732.500000000, A.D. 2027-Nov-23 00:00:00.0000, -5.684985048621118E+08,  3.836758328696530E+09, -2.267563856479690E+08,
2461733.500000000, A.D. 2027-Nov-24 00:00:00.0000, -5.689333947952443E+08,  3.841789675734884E+09, -2.270693029174612E+08,
2461734.500000000, A.D. 2027-Nov-25 00:00:00.0000, -5.693682740430654E+08,  3.846820957649275E+09, -2.273822163740549E+08,
2461735.500000000, A.D. 2027-Nov-26 00:00:00.0000, -5.698031426393349E+08,  3.851852174605545E+09, -2.276951260268757E+08,
2461736.500000000, A.D. 2027-Nov-27 00:00:00.0000, -5.702380006175512E+08,  3.856883326768661E+09, -2.280080318850324E+08,
2461737.500000000, A.D. 2027-Nov-28 00:00:00.0000, -5.706728480109445E+08,  3.861914414302732E+09, -2.283209339576156E+08,
2461738.500000000, A.D. 2027-Nov-29 00:00:00.0000, -5.711076848524719E+08,  3.866945437371034E+09, -2.286338322537022E+08,
2461739.500000000, A.D. 2027-Nov-30 00:00:00.0000, -5.715425111748152E+08,  3.871976396136018E+09, -2.289467267823474E+08,
2461740.500000000, A.D. 2027-Dec-01 00:00:00.0000, -5.719773270103774E+08,  3.877007290759336E+09, -2.292596175525920E+08,
2461741.500000000, A.D. 2027-Dec-02 00:00:00.0000, -5.724121323912826E+08,  3.882038121401854E+09, -2.295725045734556E+08,
2461742.500000000, A.D. 2027-Dec-03 00:00:00.0000, -5.728469273493748E+08,  3.887068888223663E+09, -2.298853878539405E+08,
2461743.500000000, A.D. 2027-Dec-04 00:00:00.0000, -5.732817119162184E+08,  3.892099591384101E+09, -2.301982674030294E+08,
2461744.500000000, A.D. 2027-Dec-05 00:00:00.0000, -5.737164861230994E+08,  3.897130231041759E+09, -2.305111432296844E+08,
2461745.500000000, A.D. 2027-Dec-06 00:00:00.0000, -5.741512500010257E+08,  3.902160807354497E+09, -2.308240153428476E+08,
2461746.500000000, A.D. 2027-Dec-07 00:00:00.0000, -5.745860035807295E+08,  3.907191320479454E+09, -2.311368837514403E+08,
2461747.500000000, A.D. 2027-Dec-08 00:00:00.0000, -5.750207468926687E+08,  3.912221770573060E+09, -2.314497484643638E+08,
2461748.500000000, A.D. 2027-Dec-09 00:00:00.0000, -5.754554799670298E+08,  3.917252157791047E+09, -2.317626094904966E+08,
2461749.500000000, A.D. 2027-Dec-10 00:00:00.0000, -5.758902028337299E+08,  3.922282482288456E+09, -2.320754668386965E+08,
2461750.500000000, A.D. 2027-Dec-11 00:00:00.0000, -5.763249155224196E+08,  3.927312744219650E+09, -2.323883205177996E+08,
2461751.500000000, A.D. 2027-Dec-12 00:00:00.0000, -5.767596180624865E+08,  3.932342943738322E+09, -2.327011705366192E+08,
2461752.500000000, A.D. 2027-Dec-13 00:00:00.0000, -5.771943104830579E+08,  3.937373080997496E+09, -2.330140169039464E+08,
2461753.500000000, A.D. 2027-Dec-14 00:00:00.0000, -5.776289928130045E+08,  3.942403156149547E+09, -2.333268596285501E+08,
2461754.500000000, A.D. 2027-Dec-15 00:00:00.0000, -5.780636650809443E+08,  3.947433169346196E+09, -2.336396987191761E+08,
2461755.500000000, A.D. 2027-Dec-16 00:00:00.0000, -5.784983273152461E+08,  3.952463120738526E+09, -2.339525341845474E+08,
2461756.500000000, A.D. 2027-Dec-17 00:00:00.0000, -5.789329795440341E+08,  3.957493010476980E+09, -2.342653660333650E+08,
2461757.500000000, A.D. 2027-Dec-18 00:00:00.0000, -5.793676217951916E+08,  3.962522838711372E+09, -2.345781942743061E+08,
2461758.500000000, A.D. 2027-Dec-19 00:00:00.0000, -5.798022540963662E+08,  3.967552605590887E+09, -2.348910189160244E+08,
2461759.500000000, A.D. 2027-Dec-20 00:00:00.0000, -5.802368764749737E+08,  3.972582311264089E+09, -2.352038399671519E+08,
2461760.500000000, A.D. 2027-Dec-21 00:00:00.0000, -5.806714889582032E+08,  3.977611955878920E+09, -2.355166574362965E+08,
2461761.500000000, A.D. 2027-Dec-22 00:00:00.0000, -5.811060915730225E+08,  3.982641539582705E+09, -2.358294713320444E+08,
2461762.500000000, A.D. 2027-Dec-23 00:00:00.0000, -5.815406843461821E+08,  3.987671062522153E+09, -2.361422816629581E+08,
2461763.500000000, A.D. 2027-Dec-24 00:00:00.0000, -5.819752673042209E+08,  3.992700524843355E+09, -2.364550884375794E+08,
2461764.500000000, A.D. 2027-Dec-25 00:00:00.0000, -5.824098404734710E+08,  3.997729926691786E+09, -2.367678916644266E+08,
2461765.500000000, A.D. 2027-Dec-26 00:00:00.0000, -5.828444038800620E+08,  4.002759268212299E+09, -2.370806913519979E+08,
2461766.500000000, A.D. 2027-Dec-27 00:00:00.0000, -5.832789575499262E+08,  4.007788549549126E+09, -2.373934875087709E+08,
2461767.500000000, A.D. 2027-Dec-28 00:00:00.0000, -5.837135015088019E+08,  4.012817770845869E+09, -2.377062801432021E+08,
2461768.500000000, A.D. 2027-Dec-29 00:00:00.0000, -5.841480357822371E+08,  4.017846932245493E+09, -2.380190692637305E+08,
2461769.500000000, A.D. 2027-Dec-30 00:00:00.0000, -5.845825603955916E+08,  4.022876033890321E+09, -2.383318548787777E+08,
2461770.500000000, A.D. 2027-Dec-31 00:00:00.0000, -5.850170753740382E+08,  4.027905075922019E+09, -2.386446369967480E+08,
2461771.500000000, A.D. 2028-Jan-01 00:00:00.0000, -5.854515807425623E+08,  4.032934058481585E+09, -2.389574156260326E+08,
2461772.500000000, A.D. 2028-Jan-02 00:00:00.0000, -5.858860765259585E+08,  4.037962981709332E+09, -2.392701907750118E+08,
2461773.500000000, A.D. 2028-Jan-03 00:00:00.0000, -5.863205627488252E+08,  4.042991845744876E+09, -2.395829624520555E+08,
2461774.500000000, A.D. 2028-Jan-04 00:00:00.0000, -5.867550394355555E+08,  4.048020650727108E+09, -2.398957306655283E+08,
2461775.500000000, A.D. 2028-Jan-05 00:00:00.0000, -5.871895066103231E+08,  4.053049396794177E+09, -2.402084954237928E+08,
2461776.500000000, A.D. 2028-Jan-06 00:00:00.0000, -5.876239642970641E+08,  4.058078084083467E+09, -2.405212567352149E+08,
2461777.500000000, A.D. 2028-Jan-07 00:00:00.0000, -5.880584125194502E+08,  4.063106712731575E+09, -2.408340146081669E+08,
2461778.500000000, A.D. 2028-Jan-08 00:00:00.0000, -5.884928513008571E+08,  4.068135282874275E+09, -2.411467690510349E+08,
2461779.500000000, A.D. 2028-Jan-09 00:00:00.0000, -5.889272806643208E+08,  4.073163794646510E+09, -2.414595200722256E+08,
2461780.500000000, A.D. 2028-Jan-10 00:00:00.0000, -5.893617006324869E+08,  4.078192248182362E+09, -2.417722676801722E+08,
2461781.500000000, A.D. 2028-Jan-11 00:00:00.0000, -5.897961112275472E+08,  4.083220643615037E+09, -2.420850118833427E+08,
2461782.500000000, A.D. 2028-Jan-12 00:00:00.0000, -5.902305124711651E+08,  4.088248981076865E+09, -2.423977526902483E+08,
2461783.500000000, A.D. 2028-Jan-13 00:00:00.0000, -5.906649043843905E+08,  4.093277260699297E+09, -2.427104901094518E+08,
2461784.500000000, A.D. 2028-Jan-14 00:00:00.0000, -5.910992869875641E+08,  4.098305482612937E+09, -2.430232241495752E+08,
2461785.500000000, A.D. 2028-Jan-15 00:00:00.0000, -5.915336603002139E+08,  4.103333646947575E+09, -2.433359548193049E+08,
2461786.500000000, A.D. 2028-Jan-16 00:00:00.0000, -5.919680243409494E+08,  4.108361753832258E+09, -2.436486821273992E+08,
2461787.500000000, A.D. 2028-Jan-17 00:00:00.0000, -5.924023791273559E+08,  4.113389803395389E+09, -2.439614060826893E+08,
2461788.500000000, A.D. 2028-Jan-18 00:00:00.0000, -5.928367246759031E+08,  4.118417795764852E+09, -2.442741266940789E+08,
2461789.500000000, A.D. 2028-Jan-19 00:00:00.0000, -5.932710610018697E+08,  4.123445731068165E+09, -2.445868439705369E+08,
2461790.500000000, A.D. 2028-Jan-20 00:00:00.0000, -5.937053881193010E+08,  4.128473609432676E+09, -2.448995579210906E+08,
2461791.500000000, A.D. 2028-Jan-21 00:00:00.0000, -5.941397060410057E+08,  4.133501430985757E+09, -2.452122685548067E+08,
2461792.500000000, A.D. 2028-Jan-22 00:00:00.0000, -5.945740147786013E+08,  4.138529195855023E+09, -2.455249758807721E+08,
2461793.500000000, A.D. 2028-Jan-23 00:00:00.0000, -5.950083143426121E+08,  4.143556904168542E+09, -2.458376799080672E+08,
